;Nombre Restaurant;URL RESTAURANT
2109;Bendito Sushi;https://www.rappi.cl/restaurantes/900071543-bendito-sushi
2117;Starbucks;https://www.rappi.cl/restaurantes/900016563-starbucks
2121;Buffalo Waffles;https://www.rappi.cl/restaurantes/900020737-buffalo-waffles
2125;Tommy Beans;https://www.rappi.cl/restaurantes/900024791-tommy-beans
2126;Tavelli;https://www.rappi.cl/restaurantes/900027340-tavelli
2132;Caprese;https://www.rappi.cl/restaurantes/900035744-caprese
2141;Barrio Chicken;https://www.rappi.cl/restaurantes/900066884-barrio-chicken
2145;Etienne Marcel Las Condes;https://www.rappi.cl/restaurantes/900080711-etienne-marcel-las-condes
2149;Telepizza;https://www.rappi.cl/restaurantes/900015068-telepizza
2154;Churromania;https://www.rappi.cl/restaurantes/900019365-churromania
2155;Milanos Pizza;https://www.rappi.cl/restaurantes/900019829-milanos-pizza
2163;El Otro Puerto Callao Vitacura;https://www.rappi.cl/restaurantes/900066823-el-otro-puerto-callao-vitacura
2170;Fries & Bites;https://www.rappi.cl/restaurantes/488-fries-y-bites
2171;Pizza Hut;https://www.rappi.cl/restaurantes/900014654-pizza-hut
2179;La Mechada Nacional;https://www.rappi.cl/restaurantes/900021247-la-mechada-nacional
2191;Maxidonas;https://www.rappi.cl/restaurantes/900069546-maxidonas
2195;La Galletería Las Condes;https://www.rappi.cl/restaurantes/900077403-la-galleteria-las-condes
2201;Cocina de Kaleta;https://www.rappi.cl/restaurantes/900017555-cocina-de-kaleta
2210;La Ermita;https://www.rappi.cl/restaurantes/900036557-la-ermita
2215;La Polloteka;https://www.rappi.cl/restaurantes/900015418-la-polloteka
2216;Pastamore;https://www.rappi.cl/restaurantes/900015555-pastamore
2221;Pronto Copec;https://www.rappi.cl/restaurantes/900021276-pronto-copec
2223;TPM Tomate Palta Mayo;https://www.rappi.cl/restaurantes/900025466-tpm-tomate-palta-mayo
2234;Juicy Lucy;https://www.rappi.cl/restaurantes/900038379-juicy-lucy
2239;EL MUNDO DEL TEQUEÑO (VITACURA);https://www.rappi.cl/restaurantes/900073023-el-mundo-del-tequeno-vitacura
2248;In Huinchi;https://www.rappi.cl/restaurantes/900016515-in-huinchi
2250;Rico Espacio;https://www.rappi.cl/restaurantes/900018396-rico-espacio
2254;Dulcería Sweet Brownie;https://www.rappi.cl/restaurantes/900027766-dulceria-sweet-brownie
2262;Chicken What?;https://www.rappi.cl/restaurantes/900056899-chicken-what
2265;Lomo de La Fuente;https://www.rappi.cl/restaurantes/900072755-lomo-de-la-fuente
2266;EL MUNDO DE LAS PAPAS FRITAS (VITACURA);https://www.rappi.cl/restaurantes/900073013-el-mundo-de-las-papas-fritas-vitacu
2268;Del 10;https://www.rappi.cl/restaurantes/900077888-del-10
2273;El Perdón Helados;https://www.rappi.cl/restaurantes/900083554-el-perdon-helados
2277;Schopdog;https://www.rappi.cl/restaurantes/900025448-schopdog
2278;Cordova Cocina y Bar;https://www.rappi.cl/restaurantes/900026543-cordova-cocina-y-bar
2281;Yogurtlife;https://www.rappi.cl/restaurantes/900030340-yogurtlife
2282;McDonald's Postre;https://www.rappi.cl/restaurantes/900032662-mcdonalds-postre
2289;Pizzanta;https://www.rappi.cl/restaurantes/900057761-pizzanta
2292;Entre Panas Food Truck;https://www.rappi.cl/restaurantes/900075515-entre-panas-food-truck
2293;Almacen de Pizzas;https://www.rappi.cl/restaurantes/900077374-almacen-de-pizzas
2300;Fajita Express;https://www.rappi.cl/restaurantes/900016571-fajita-express
2302;Pizza Hut;https://www.rappi.cl/restaurantes/900019007-pizza-hut
2304;Lumberjack's Grill;https://www.rappi.cl/restaurantes/900027975-lumberjacks-grill
2305;Holy Chicken;https://www.rappi.cl/restaurantes/900030841-holy-chicken
2307;El Karim;https://www.rappi.cl/restaurantes/900035778-el-karim
2309;La Mil Hoja;https://www.rappi.cl/restaurantes/900041398-la-mil-hoja
2318;Amasados;https://www.rappi.cl/restaurantes/900018045-amasados
2319;Doggis;https://www.rappi.cl/restaurantes/900022970-doggis
2323;Harina Pan Artesanal;https://www.rappi.cl/restaurantes/900036460-harina-pan-artesanal
2328;Doggis Heladeria;https://www.rappi.cl/restaurantes/900073677-doggis-heladeria
2336;Café Mokka;https://www.rappi.cl/restaurantes/900017876-cafe-mokka
2338;Montalbano;https://www.rappi.cl/restaurantes/900026591-montalbano
2340;Big Boba Bubble Tea Shop;https://www.rappi.cl/restaurantes/900030411-big-boba-bubble-tea-shop
2345;Panaderia La Madre;https://www.rappi.cl/restaurantes/900067296-panaderia-la-madre
2348;José Ramón 277;https://www.rappi.cl/restaurantes/900074761-jose-ramon-277
2354;Coppelia;https://www.rappi.cl/restaurantes/900016424-coppelia
2355;Dulcería Santa Elena;https://www.rappi.cl/restaurantes/900020366-dulceria-santa-elena
2356;La Sanguchera del Barrio;https://www.rappi.cl/restaurantes/900022691-la-sanguchera-del-barrio
2367;Croq Delice;https://www.rappi.cl/restaurantes/900023171-croq-delice
2376;Madame Grace;https://www.rappi.cl/restaurantes/900081630-madame-grace
2377;Tu churro;https://www.rappi.cl/restaurantes/900081874-tu-churro
2384;Pedro Juan & Diego;https://www.rappi.cl/restaurantes/900028681-pedro-juan-y-diego
2390;La Chestari;https://www.rappi.cl/restaurantes/900079687-la-chestari
2405;Salad Lab;https://www.rappi.cl/restaurantes/900035348-salad-lab
2406;Bloody Veggie;https://www.rappi.cl/restaurantes/900040211-bloody-veggie
2413;Frank's Amazing Burger;https://www.rappi.cl/restaurantes/900081973-franks-amazing-burger
2416;Granos de Cordova;https://www.rappi.cl/restaurantes/900039262-granos-de-cordova
2429;Lima Coffee;https://www.rappi.cl/restaurantes/900077765-lima-coffee
2430;Rayo Burger;https://www.rappi.cl/restaurantes/900083275-rayo-burger
2444;Guaraco Las Condes;https://www.rappi.cl/restaurantes/900082181-guaraco-las-condes
2454;Coyotes;https://www.rappi.cl/restaurantes/900085415-coyotes
2455;La Perla Del Pacifico;https://www.rappi.cl/restaurantes/900015872-la-perla-del-pacifico
2460;Intense Sushi Bar;https://www.rappi.cl/restaurantes/900067666-intense-sushi-bar
2495;Restaurant y Polleria Ciamana;https://www.rappi.cl/restaurantes/900074910-restaurant-y-polleria-ciamana
2497;Furō;https://www.rappi.cl/restaurantes/900078683-furo
2501;Park Eat;https://www.rappi.cl/restaurantes/900028223-park-eat
2502;Sangucheria de Barrio;https://www.rappi.cl/restaurantes/900030924-sangucheria-de-barrio
2512;Lima Sushi;https://www.rappi.cl/restaurantes/900079469-lima-sushi
2516;Pollo Stop Asaduría;https://www.rappi.cl/restaurantes/900026255-pollo-stop-asaduria
2522;La Tavola Di Manolo;https://www.rappi.cl/restaurantes/900081875-la-tavola-di-manolo
2527;Wakai;https://www.rappi.cl/restaurantes/900014826-wakai
2535;Subway;https://www.rappi.cl/restaurantes/900025172-subway
2555;Sangucheria La Champañeria Lunch;https://www.rappi.cl/restaurantes/900074390-sangucheria-la-champaneria-lunch
2557;Teke Carrete Providencia;https://www.rappi.cl/restaurantes/900074630-teke-carrete-providencia
2567;Yatai Sushi Nikkei Las Condes;https://www.rappi.cl/restaurantes/900079445-yatai-sushi-nikkei-las-condes
2572;Get It Santiago;https://www.rappi.cl/restaurantes/900081061-get-it-santiago
2573;Sushi Gaman Retro Bar;https://www.rappi.cl/restaurantes/900081413-sushi-gaman-retro-bar
2576;Fuente Barnechea;https://www.rappi.cl/restaurantes/900081974-fuente-barnechea
2592;Panino Lab;https://www.rappi.cl/restaurantes/900036693-panino-lab
2607;Slicy Rocks Pizza;https://www.rappi.cl/restaurantes/900082870-slicy-rocks-pizza
2608;Da Trento Gourmet;https://www.rappi.cl/restaurantes/900083190-da-trento-gourmet
2629;Japo Sushi;https://www.rappi.cl/restaurantes/900085405-japo-sushi
2641;La Minguita;https://www.rappi.cl/restaurantes/900014905-la-minguita
2647;Cococha;https://www.rappi.cl/restaurantes/900019813-cococha
2652;D'Fab;https://www.rappi.cl/restaurantes/900025653-dfab
2657;La Nacional;https://www.rappi.cl/restaurantes/900027866-la-nacional
2658;Almacén de Sabores;https://www.rappi.cl/restaurantes/900028487-almacen-de-sabores
2663;Sport Café;https://www.rappi.cl/restaurantes/900030844-sport-cafe
2665;Desmechada's;https://www.rappi.cl/restaurantes/900030925-desmechadas
2666;Porca Pizzeria;https://www.rappi.cl/restaurantes/900031508-porca-pizzeria
2676;Cocina Austral;https://www.rappi.cl/restaurantes/900066690-cocina-austral
2678;Come Fry With Me;https://www.rappi.cl/restaurantes/900072671-come-fry-with-me
2680;Latin Pizza;https://www.rappi.cl/restaurantes/900073045-latin-pizza
2716;Vandals;https://www.rappi.cl/restaurantes/900084779-vandals
2718;Alsham Comida Arabe;https://www.rappi.cl/restaurantes/900084459-alsham-comida-arabe
2727;Kaly Sushi;https://www.rappi.cl/restaurantes/900015608-kaly-sushi
2736;XS Market;https://www.rappi.cl/restaurantes/900017690-xs-market
2738;Da Radda;https://www.rappi.cl/restaurantes/900018305-da-radda
2744;Tortilla Factory;https://www.rappi.cl/restaurantes/900028083-tortilla-factory
2750;Segreta Pizzeria;https://www.rappi.cl/restaurantes/900030076-segreta-pizzeria
2755;Nan Fang;https://www.rappi.cl/restaurantes/900033015-nan-fang
2758;pizzeria capri;https://www.rappi.cl/restaurantes/900035553-pizzeria-capri
2763;Sushi To Taste;https://www.rappi.cl/restaurantes/900036640-sushi-to-taste
2771;Only Burger;https://www.rappi.cl/restaurantes/900040869-only-burger
2779;Selfish;https://www.rappi.cl/restaurantes/900067481-selfish
2790;Cafe Mandorla Las Condes;https://www.rappi.cl/restaurantes/900075086-cafe-mandorla-las-condes
2791;Wok To Wok;https://www.rappi.cl/restaurantes/900075153-wok-to-wok
2792;Muranos Pizza;https://www.rappi.cl/restaurantes/900075158-muranos-pizza
2806;Menutogo;https://www.rappi.cl/restaurantes/900080513-menutogo
2807;Raffaella Cucina Napoletana;https://www.rappi.cl/restaurantes/900080541-raffaella-cucina-napoletana
2816;Satai Sushi Las Condes;https://www.rappi.cl/restaurantes/900083930-satai-sushi-las-condes
2817;La Bufala;https://www.rappi.cl/restaurantes/900083946-la-bufala
2819;Superbowl;https://www.rappi.cl/restaurantes/900084143-superbowl
2824;Sushiban;https://www.rappi.cl/restaurantes/515-sushiban
2827;Sumo Sushi;https://www.rappi.cl/restaurantes/900014974-sumo-sushi
2829;Taringa;https://www.rappi.cl/restaurantes/900015141-taringa
2832;Chefs;https://www.rappi.cl/restaurantes/900015258-chefs
2845;Vietnam Discovery;https://www.rappi.cl/restaurantes/900016579-vietnam-discovery
2847;Lpetite cafetería y boutique;https://www.rappi.cl/restaurantes/900016976-lpetite-cafeteria-y-boutique
2858;Messers;https://www.rappi.cl/restaurantes/900018498-messers
2897;Il Pazzo;https://www.rappi.cl/restaurantes/900030044-il-pazzo
2912;Lima Gourmet;https://www.rappi.cl/restaurantes/900032276-lima-gourmet
2918;Nigiri Sushi;https://www.rappi.cl/restaurantes/900031959-nigiri-sushi
2934;Panaderia La Colmena;https://www.rappi.cl/restaurantes/900036674-panaderia-la-colmena
2938;Vettel Chocolates;https://www.rappi.cl/restaurantes/900037322-vettel-chocolates
2941;Tako Sushi;https://www.rappi.cl/restaurantes/900037320-tako-sushi
2949;Topizzima Pizzas Artesanales;https://www.rappi.cl/restaurantes/900040516-topizzima-pizzas-artesanales
2961;Hoy Sushi Las Condes;https://www.rappi.cl/restaurantes/900057136-hoy-sushi-las-condes
3005;Handroll Zito;https://www.rappi.cl/restaurantes/900073639-handroll-zito
3006;Chickenparty Fried Chicken;https://www.rappi.cl/restaurantes/900073642-chickenparty-fried-chicken
3039;Salad Box;https://www.rappi.cl/restaurantes/900075139-salad-box
3048;Dely Postre;https://www.rappi.cl/restaurantes/900077408-dely-postre
3049;Heladería Mister Aplv y Quequería Receitas Pups;https://www.rappi.cl/restaurantes/900077415-heladeria-mister-aplv-y-quequeria-r
3060;Bocado By Yasari;https://www.rappi.cl/restaurantes/900078127-bocado-by-yasari
3061;Pizza Nonna;https://www.rappi.cl/restaurantes/900078252-pizza-nonna
3065;Arab;https://www.rappi.cl/restaurantes/900078543-arab
3069;La Cantina...;https://www.rappi.cl/restaurantes/900078793-la-cantina
3077;7 Cortes;https://www.rappi.cl/restaurantes/900079309-7-cortes
3078;Mesón Del Marinero;https://www.rappi.cl/restaurantes/900079311-meson-del-marinero
3079;La Piazza - Pdte Kennedy;https://www.rappi.cl/restaurantes/900079314-la-piazza-pdte-kennedy
3080;Vegan Zone;https://www.rappi.cl/restaurantes/900079329-vegan-zone
3086;Wheel Burger;https://www.rappi.cl/restaurantes/900079555-wheel-burger
3100;El Beertuoso;https://www.rappi.cl/restaurantes/900080650-el-beertuoso
3113;La Fuente Carrera;https://www.rappi.cl/restaurantes/900081529-la-fuente-carrera
3130;Durangos Pizzas;https://www.rappi.cl/restaurantes/900082503-durangos-pizzas
3132;Mazzones Pizza;https://www.rappi.cl/restaurantes/900082516-mazzones-pizza
3134;Capriccianos Pizza;https://www.rappi.cl/restaurantes/900082598-capriccianos-pizza
3163;La Casa Del Sushi Restaurant;https://www.rappi.cl/restaurantes/900084038-la-casa-del-sushi-restaurant
3194;Milaresto;https://www.rappi.cl/restaurantes/900085686-milaresto
3195;Eco Sushi;https://www.rappi.cl/restaurantes/900014558-eco-sushi
3196;Pronto Pranzo;https://www.rappi.cl/restaurantes/900014637-pronto-pranzo
3212;Ziaro Sushi;https://www.rappi.cl/restaurantes/900020324-ziaro-sushi
3220;Chancha Javali;https://www.rappi.cl/restaurantes/900024735-chancha-javali
3223;Virginia's Burger;https://www.rappi.cl/restaurantes/900026155-virginias-burger
3236;Café Tropa;https://www.rappi.cl/restaurantes/900029197-cafe-tropa
3249;Lukai Green & Salad;https://www.rappi.cl/restaurantes/900031473-lukai-green-y-salad
3252;Shalom Yeshua;https://www.rappi.cl/restaurantes/900032758-shalom-yeshua
3253;gelateria neva;https://www.rappi.cl/restaurantes/900035419-gelateria-neva
3261;La Pura Mexicana;https://www.rappi.cl/restaurantes/900036249-la-pura-mexicana
3266;Office Sandwich Huechuraba;https://www.rappi.cl/restaurantes/900038199-office-sandwich-huechuraba
3278;La Burga;https://www.rappi.cl/restaurantes/900057204-la-burga
3285;Don Julio;https://www.rappi.cl/restaurantes/900065115-don-julio
3289;Tu Mundo Dulce;https://www.rappi.cl/restaurantes/900066458-tu-mundo-dulce
3293;Matilda Pizza;https://www.rappi.cl/restaurantes/900067312-matilda-pizza
3301;Zaika - Comida Hindu;https://www.rappi.cl/restaurantes/900070188-zaika-comida-hindu
3306;Florentina Helado Artesanal;https://www.rappi.cl/restaurantes/900073250-florentina-helado-artesanal
3321;Melomanos Pizzeria;https://www.rappi.cl/restaurantes/900077653-melomanos-pizzeria
3324;Lam Burguesa Vitacura;https://www.rappi.cl/restaurantes/900078027-lam-burguesa-vitacura
3328;Completos Veganos Hot God;https://www.rappi.cl/restaurantes/900078348-completos-veganos-hot-god
3329;Ciabatta Sandwiches;https://www.rappi.cl/restaurantes/900078349-ciabatta-sandwiches
3331;Postrecitos;https://www.rappi.cl/restaurantes/900078712-postrecitos
3332;La Pizzeria Lm;https://www.rappi.cl/restaurantes/900078732-la-pizzeria-lm
3349;La Real Pizza;https://www.rappi.cl/restaurantes/900081480-la-real-pizza
3354;Veganlandia;https://www.rappi.cl/restaurantes/900082100-veganlandia
3406;Chicken Factory;https://www.rappi.cl/restaurantes/900015643-chicken-factory
3457;Inkanto Peruano;https://www.rappi.cl/restaurantes/900079422-inkanto-peruano
3521;Moroni Sushi;https://www.rappi.cl/restaurantes/900022651-moroni-sushi
3522;Melt Pizzas;https://www.rappi.cl/restaurantes/900027455-melt-pizzas
3540;Dubai Sushi;https://www.rappi.cl/restaurantes/900015840-dubai-sushi
3545;Saki Sushi;https://www.rappi.cl/restaurantes/900022652-saki-sushi
3556;Kyoka Sushi;https://www.rappi.cl/restaurantes/900080285-kyoka-sushi
3630;Fork;https://www.rappi.cl/restaurantes/900023259-fork
3665;Taco Bell;https://www.rappi.cl/restaurantes/900030745-taco-bell
3750;La Finestra Ristorante;https://www.rappi.cl/restaurantes/900021024-la-finestra-ristorante
3758;Dunkin';https://www.rappi.cl/restaurantes/900027904-dunkin
3764;Club Del Poke;https://www.rappi.cl/restaurantes/900075133-club-del-poke
3782;Pizza Hut;https://www.rappi.cl/restaurantes/900014809-pizza-hut
3787;Subway;https://www.rappi.cl/restaurantes/900016312-subway
3838;Rincón Venezolano;https://www.rappi.cl/restaurantes/384-rincon-venezolano
3841;Wendy's;https://www.rappi.cl/restaurantes/900016264-wendys
3851;Churromania;https://www.rappi.cl/restaurantes/900030415-churromania
3894;Starbucks;https://www.rappi.cl/restaurantes/900026862-starbucks
3921;El Palenke Sandwichería;https://www.rappi.cl/restaurantes/900028672-el-palenke-sandwicheria
3953;Shing Ramen;https://www.rappi.cl/restaurantes/900084229-shing-ramen
3979;American Veggie Hot Dog;https://www.rappi.cl/restaurantes/900082080-american-veggie-hot-dog
4095;Restaurant Japon Delivery;https://www.rappi.cl/restaurantes/900066541-restaurant-japon-delivery
4104;Happy Milkshake;https://www.rappi.cl/restaurantes/900070312-happy-milkshake
4113;Gohan Ko;https://www.rappi.cl/restaurantes/900081922-gohan-ko
4114;La Casa de la Empanada;https://www.rappi.cl/restaurantes/900082367-la-casa-de-la-empanada
4119;Ricca Pizza;https://www.rappi.cl/restaurantes/900085450-ricca-pizza
4130;Mi Cielo Toscano Pizzeria;https://www.rappi.cl/restaurantes/900083679-mi-cielo-toscano-pizzeria
4132;Affogato Waffles;https://www.rappi.cl/restaurantes/900085045-affogato-waffles
4150;Schopdog;https://www.rappi.cl/restaurantes/900025998-schopdog
4158;Montalbano;https://www.rappi.cl/restaurantes/900029337-montalbano
4168;Punto Oriental;https://www.rappi.cl/restaurantes/900079070-punto-oriental
4190;Salad Lab;https://www.rappi.cl/restaurantes/900036498-salad-lab
4199;Get It Santiago;https://www.rappi.cl/restaurantes/900064879-get-it-santiago
4217;El Causita;https://www.rappi.cl/restaurantes/900079488-el-causita
4222;El Mundo de Las Hamburguesas;https://www.rappi.cl/restaurantes/900081230-el-mundo-de-las-hamburguesas
4235;Mazui;https://www.rappi.cl/restaurantes/900015100-mazui
4279;Graffiti Pizza;https://www.rappi.cl/restaurantes/900085318-graffiti-pizza
4318;Oliva Ensalada Sandwich & Algo Mas;https://www.rappi.cl/restaurantes/900048128-oliva-ensalada-sandwich-y-algo-mas
4357;Choclo Bowl;https://www.rappi.cl/restaurantes/900083632-choclo-bowl
4373;Sushi Hass Nikkei la Reina;https://www.rappi.cl/restaurantes/900079729-sushi-hass-nikkei-la-reina
4459;Delizia Pizza;https://www.rappi.cl/restaurantes/900077643-delizia-pizza
4460;Fajre;https://www.rappi.cl/restaurantes/900077797-fajre
4461;Treng Burger;https://www.rappi.cl/restaurantes/900077833-treng-burger
4462;Niu Sushi;https://www.rappi.cl/restaurantes/900078038-niu-sushi
4510;Mi li xuan;https://www.rappi.cl/restaurantes/900016285-mi-li-xuan
4518;Yao Feng;https://www.rappi.cl/restaurantes/900017365-yao-feng
4527;Mescalito;https://www.rappi.cl/restaurantes/900018435-mescalito
4529;Juana La Loca;https://www.rappi.cl/restaurantes/900018706-juana-la-loca
4532;Ceviche a lo Macho;https://www.rappi.cl/restaurantes/900019384-ceviche-a-lo-macho
4537;Pisco Sour Restaurante;https://www.rappi.cl/restaurantes/900020295-pisco-sour-restaurante
4597;Emporio Mallorca;https://www.rappi.cl/restaurantes/900033125-emporio-mallorca
4618;Punto G Sushi;https://www.rappi.cl/restaurantes/900036961-punto-g-sushi
4634;Pastelería Kore;https://www.rappi.cl/restaurantes/900040804-pasteleria-kore
4643;Gastronomía Drakes;https://www.rappi.cl/restaurantes/900048400-gastronomia-drakes
4652;WAKATAY;https://www.rappi.cl/restaurantes/900057493-wakatay
4662;Mister Falafel;https://www.rappi.cl/restaurantes/900066431-mister-falafel
4664;House Tofu;https://www.rappi.cl/restaurantes/900066470-house-tofu
4671;Machu Picchu Gourmet;https://www.rappi.cl/restaurantes/900067194-machu-picchu-gourmet
4672;Gringos & Tacos Y Burritos;https://www.rappi.cl/restaurantes/900067197-gringos-y-tacos-y-burritos
4674;Causa Limeña;https://www.rappi.cl/restaurantes/900067208-causa-limena
4675;Roccoto Gourmet;https://www.rappi.cl/restaurantes/900067209-roccoto-gourmet
4677;Harley Curry;https://www.rappi.cl/restaurantes/900067241-harley-curry
4752;Sabor a Pecados;https://www.rappi.cl/restaurantes/900077840-sabor-a-pecados
4779;Heladeria la Foca;https://www.rappi.cl/restaurantes/900079511-heladeria-la-foca
4794;Mama Johnas Pizzera;https://www.rappi.cl/restaurantes/900080504-mama-johnas-pizzera
4811;Terrible Pollo Chile;https://www.rappi.cl/restaurantes/900081466-terrible-pollo-chile
4815;Pizzaland;https://www.rappi.cl/restaurantes/900081586-pizzaland
4818;Cara de Peskao;https://www.rappi.cl/restaurantes/900081836-cara-de-peskao
4839;Dicaros Pizza;https://www.rappi.cl/restaurantes/900082610-dicaros-pizza
4840;Dicaros Waffles;https://www.rappi.cl/restaurantes/900082612-dicaros-waffles
4850;Burgerest;https://www.rappi.cl/restaurantes/900083111-burgerest
4875;Taco Loco;https://www.rappi.cl/restaurantes/900084228-taco-loco
4880;Mama Pacha;https://www.rappi.cl/restaurantes/900084367-mama-pacha
4881;Azahar Cuisine;https://www.rappi.cl/restaurantes/900084369-azahar-cuisine
4882;Dragon Rojo;https://www.rappi.cl/restaurantes/900084373-dragon-rojo
4887;Tazon Chino;https://www.rappi.cl/restaurantes/900084514-tazon-chino
4905;Taqueria el Socio;https://www.rappi.cl/restaurantes/900085498-taqueria-el-socio
4910;Vietnam Discovery;https://www.rappi.cl/restaurantes/900014579-vietnam-discovery
4928;Los II Romanos;https://www.rappi.cl/restaurantes/900020572-los-ii-romanos
4929;Peces Gordos Padre Hurtado;https://www.rappi.cl/restaurantes/900020728-peces-gordos-padre-hurtado
4979;Khana Khazana Chile;https://www.rappi.cl/restaurantes/900035825-khana-khazana-chile
5013;American Wok;https://www.rappi.cl/restaurantes/900067199-american-wok
5037;Heladería Magnolia;https://www.rappi.cl/restaurantes/900074650-heladeria-magnolia
5044;Bomb Burger;https://www.rappi.cl/restaurantes/900077419-bomb-burger
5046;Submarine;https://www.rappi.cl/restaurantes/900077458-submarine
5085;Techno Papas;https://www.rappi.cl/restaurantes/900084014-techno-papas
5095;McDonald's;https://www.rappi.cl/restaurantes/900016683-mcdonalds
5098;Mistura del Perú;https://www.rappi.cl/restaurantes/900028763-mistura-del-peru
5101;Doc Popcorn;https://www.rappi.cl/restaurantes/900075530-doc-popcorn
5103;KFC;https://www.rappi.cl/restaurantes/900016666-kfc
5106;Sushi Blues;https://www.rappi.cl/restaurantes/900017212-sushi-blues
5109;Burger King®;https://www.rappi.cl/restaurantes/900015121-burger-kingr
5112;Tanta;https://www.rappi.cl/restaurantes/900026711-tanta
5113;Mega Ají Seco;https://www.rappi.cl/restaurantes/900029326-mega-aji-seco
5115;El Puro Perú;https://www.rappi.cl/restaurantes/900015086-el-puro-peru
5120;Take a Wok;https://www.rappi.cl/restaurantes/900022805-take-a-wok
5131;El Japonés;https://www.rappi.cl/restaurantes/900023284-el-japones
5143;Chicken Love You;https://www.rappi.cl/restaurantes/900037141-chicken-love-you
5157;Bello Oriente;https://www.rappi.cl/restaurantes/900039437-bello-oriente
5161;Nuevo Sol;https://www.rappi.cl/restaurantes/900017246-nuevo-sol
5162;El Pollo Caballo;https://www.rappi.cl/restaurantes/900017423-el-pollo-caballo
5177;Yasai Vegan Sushi.;https://www.rappi.cl/restaurantes/900023828-yasai-vegan-sushi
5179;Sushitumare;https://www.rappi.cl/restaurantes/900035757-sushitumare
5181;Comida china-Restaurant jin fu;https://www.rappi.cl/restaurantes/900040602-comida-china-restaurant-jin-fu
5195;Get the wok.;https://www.rappi.cl/restaurantes/900084017-get-the-wok
5204;Sayonara Sushi;https://www.rappi.cl/restaurantes/900020902-sayonara-sushi
5207;China Village;https://www.rappi.cl/restaurantes/900025609-china-village
5219;Don Chicken;https://www.rappi.cl/restaurantes/900027897-don-chicken
5220;Puerto Ceviche;https://www.rappi.cl/restaurantes/900029113-puerto-ceviche
5225;Johnny Rockets;https://www.rappi.cl/restaurantes/900057203-johnny-rockets
5228;Wok To Wok;https://www.rappi.cl/restaurantes/900075155-wok-to-wok
5229;Taco Bell;https://www.rappi.cl/restaurantes/900084192-taco-bell
5233;Melt Pizzas;https://www.rappi.cl/restaurantes/900015954-melt-pizzas
5238;Baires Sushi La Florida;https://www.rappi.cl/restaurantes/900036712-baires-sushi-la-florida
5243;Mister Fish;https://www.rappi.cl/restaurantes/401-mister-fish
5245;Dominó;https://www.rappi.cl/restaurantes/900015236-domino
5247;Fuente Chilena;https://www.rappi.cl/restaurantes/900016229-fuente-chilena
5248;Little Caesars Pizza;https://www.rappi.cl/restaurantes/900016333-little-caesars-pizza
5249;Santiago Sushi Consistorial;https://www.rappi.cl/restaurantes/900020596-santiago-sushi-consistorial
5252;Fukai;https://www.rappi.cl/restaurantes/900023121-fukai
5253;Milano's Sushi;https://www.rappi.cl/restaurantes/900025708-milanos-sushi
5269;Fork;https://www.rappi.cl/restaurantes/900023258-fork
5273;Bravissimo;https://www.rappi.cl/restaurantes/900033147-bravissimo
5285;Mascarpone;https://www.rappi.cl/restaurantes/900018055-mascarpone
5289;Aceittuna Fast Food;https://www.rappi.cl/restaurantes/900021415-aceittuna-fast-food
5290;Kyro Sushi;https://www.rappi.cl/restaurantes/900025447-kyro-sushi
5301;Sushi Rotonda Grecia;https://www.rappi.cl/restaurantes/900080034-sushi-rotonda-grecia
5302;Mi Ensalada;https://www.rappi.cl/restaurantes/900082084-mi-ensalada
5322;Sushi Inari;https://www.rappi.cl/restaurantes/900015609-sushi-inari
5327;Fajita Express;https://www.rappi.cl/restaurantes/900018299-fajita-express
5331;DoHa DoHa - Shawarma's House;https://www.rappi.cl/restaurantes/900029111-doha-doha-shawarmas-house
5342;Panda Sushi Delivery;https://www.rappi.cl/restaurantes/900041256-panda-sushi-delivery
5343;El Rincon Dulce - La Florida;https://www.rappi.cl/restaurantes/900041260-el-rincon-dulce-la-florida
5346;Sushi Lover's;https://www.rappi.cl/restaurantes/900065983-sushi-lovers
5354;Paradiso;https://www.rappi.cl/restaurantes/900018845-paradiso
5362;Mandala Mía Súper Alimentos;https://www.rappi.cl/restaurantes/900029103-mandala-mia-super-alimentos
5364;Lovdo;https://www.rappi.cl/restaurantes/900031824-lovdo
5377;Lamia Comida Árabe.;https://www.rappi.cl/restaurantes/900015273-lamia-comida-arabe
5378;Dunkin';https://www.rappi.cl/restaurantes/900016227-dunkin
5382;Sushi Rolls Liam;https://www.rappi.cl/restaurantes/900017601-sushi-rolls-liam
5383;Juan Maestro;https://www.rappi.cl/restaurantes/900018247-juan-maestro
5387;Rosita;https://www.rappi.cl/restaurantes/900023102-rosita
5392;Cada Loco con su Churro;https://www.rappi.cl/restaurantes/900029110-cada-loco-con-su-churro
5401;Fuente Barak;https://www.rappi.cl/restaurantes/900057391-fuente-barak
5410;Tío pepe;https://www.rappi.cl/restaurantes/900017476-tio-pepe
5414;Buffet Express;https://www.rappi.cl/restaurantes/900018815-buffet-express
5418;Subway;https://www.rappi.cl/restaurantes/900023113-subway
5426;Maldita Pizza;https://www.rappi.cl/restaurantes/900035890-maldita-pizza
5435;Kami Sushi;https://www.rappi.cl/restaurantes/900072926-kami-sushi
5450;Tommy Beans;https://www.rappi.cl/restaurantes/900017862-tommy-beans
5456;Starbucks;https://www.rappi.cl/restaurantes/900025303-starbucks
5458;Just Burger;https://www.rappi.cl/restaurantes/900030496-just-burger
